Time,Signal
0.305555556,0.883116594
0.308333333,0.946757449
0.311111111,0.954370741
0.313888889,0.957375713
0.316666667,0.979389847
0.319444444,0.864577484
0.322222222,0.948373512
0.325,0.974844768
0.327777778,1.132421217
0.330555556,1.347759927
0.333333333,1.82704619
0.336111111,1.9697913740000002
0.338888889,2.258597131
0.341666667,2.467384751
0.344444444,2.796857636
0.347222222,2.719785514
0.35,2.6395683290000003
0.352777778,2.399633382
0.355555556,1.909853866
0.358333333,1.629242544
0.361111111,1.256012801
0.363888889,1.023208096
0.366666667,0.749333508
0.369444444,0.809076492
0.372222222,0.894023994
0.375,1.030315594
0.377777778,0.990766736
0.380555556,0.81067027
0.383333333,1.009993725
0.386111111,0.878168067
0.388888889,0.846557568
0.391666667,1.15957358
0.394444444,0.997247179
0.397222222,0.609799489
0.4,0.921144947
0.402777778,0.757715632
0.405555556,0.749402424
0.408333333,0.8290824960000001
0.411111111,0.828167814
0.413888889,0.6731768149999999
0.416666667,0.857045862
0.419444444,0.816786412
0.422222222,0.781184088
0.425,0.75213285
0.427777778,0.901338206
0.430555556,0.934004766
0.433333333,0.905048126
0.436111111,0.731886561
0.438888889,0.848065129
0.441666667,0.731136122
0.444444444,1.011799149
0.447222222,0.773814871
0.45,0.792855732
0.452777778,0.801009389
0.455555556,0.822046605
0.458333333,0.85100639
0.461111111,0.869374451
0.463888889,0.904166051
0.466666667,0.781417151
0.469444444,0.749643178
0.472222222,0.92616677
0.475,0.9288503
0.477777778,0.770811604
0.480555556,0.941975917
0.483333333,0.80659439
0.486111111,1.033695771
0.488888889,0.779254638
0.491666667,0.922788083
0.494444444,1.067195988
0.497222222,1.113822653
0.5,0.807769738
0.502777778,0.839103512
0.505555556,0.888696595
0.508333333,0.845536509
0.511111111,0.823101123
0.513888889,0.784714185
0.516666667,0.874570333
0.519444444,0.7808481979999999
0.522222222,1.075258818
0.525,1.006397725
0.527777778,0.99175083
0.530555556,0.985180186
0.533333333,0.930231831
0.536111111,1.176876898
0.538888889,0.8596889839999999
0.541666667,1.146688084
0.544444444,1.200783887
0.547222222,1.127955355
0.55,0.958780639
0.552777778,1.219905514
0.555555556,1.079508844
0.558333333,1.036130967
0.561111111,1.229124743
0.563888889,1.015749394
0.566666667,1.226077119
0.569444444,1.318310329
0.572222222,1.145838138
0.575,1.16962222
0.577777778,1.011595345
0.580555556,1.129345938
0.583333333,1.178299013
0.586111111,1.128808053
0.588888889,1.324418742
0.591666667,1.306295934
0.594444444,1.2913873040000001
0.597222222,1.349274492
0.6,1.263316745
0.602777778,1.1452284050000001
0.605555556,1.417661763
0.608333333,1.1384435609999999
0.611111111,1.471922692
0.613888889,1.13349718
0.616666667,1.109258693
0.619444444,1.271980071
0.622222222,1.132432868
0.625,1.2800310320000001
0.627777778,1.012870903
0.630555556,1.355748118
0.633333333,1.020198904
0.636111111,1.004159468
0.638888889,0.997996666
0.641666667,1.054159098
0.644444444,0.864097931
0.647222222,0.975854927
0.65,0.926304957
0.652777778,0.898945568
0.655555556,0.960237338
0.658333333,0.798728655
0.661111111,0.863005377
0.663888889,0.833766802
0.666666667,0.985305086
0.669444444,0.858667911
0.672222222,0.761096473
0.675,0.9498947
0.677777778,0.6553844959999999
0.680555556,0.8389512450000001
0.683333333,0.636459204
0.686111111,0.65000289
0.688888889,0.895470117
0.691666667,0.86107945
0.694444444,0.974883136
0.697222222,0.6972357849999999
0.7,0.775392826
0.702777778,0.88439873
0.705555556,0.953614269
0.708333333,0.667933176
0.711111111,0.913876302
0.713888889,0.763134735
0.716666667,0.969178128
0.719444444,0.969007428
0.722222222,0.714760979
0.725,0.761586354
0.727777778,0.751192014
0.730555556,0.789607482
0.733333333,0.797766177
0.736111111,0.7116177530000001
0.738888889,0.800534861
0.741666667,0.874195927
0.744444444,0.71877624
0.747222222,0.865733597
0.75,0.921560898
0.752777778,0.831832943
0.755555556,0.843054491
0.758333333,0.819252652
0.761111111,0.821566676
0.763888889,0.810202694
0.766666667,0.896562419
0.769444444,0.833086723
0.772222222,0.717215335
0.775,0.909158023
0.777777778,1.059067397
0.780555556,0.94055441
0.783333333,0.833874405
0.786111111,0.960336502
0.788888889,0.945200894
0.791666667,0.818681346
0.794444444,1.048447294
0.797222222,0.869913159
0.8,0.917024088
0.802777778,0.869578913
0.805555556,1.071405329
0.808333333,0.831794258
0.811111111,0.871356476
0.813888889,0.967562496
0.816666667,0.744432105
0.819444444,0.821101108
0.822222222,0.876803117
0.825,0.8419677210000001
0.827777778,0.856898707
0.830555556,1.06471554
0.833333333,0.966615986
0.836111111,0.812734838
0.838888889,0.817904799
0.841666667,0.8623524140000001
0.844444444,0.5967412480000001
0.847222222,0.779933142
0.85,0.6484571610000001
0.852777778,0.666436349
0.855555556,0.648871043
0.858333333,0.872810375
0.861111111,0.729363101
0.863888889,0.685001243
0.866666667,0.6443255729999999
0.869444444,0.631222226
0.872222222,0.478060336
0.875,0.743334751
0.877777778,0.876145518
0.880555556,0.774734459
0.883333333,0.820015242
0.886111111,0.544015571
0.888888889,0.41349611399999997
0.891666667,0.697489814
0.894444444,0.603326558
0.897222222,0.553598865
0.9,0.609024318
0.902777778,0.595764053
0.905555556,0.6173241540000001
0.908333333,0.809637983
0.911111111,0.79318326
0.913888889,0.88844556
0.916666667,0.714445386
0.919444444,0.682836473
0.922222222,0.808199772
0.925,0.5768575229999999
0.927777778,0.696482947
0.930555556,0.878713429
0.933333333,1.066496686
0.936111111,1.37702175
0.938888889,1.433905363
0.941666667,1.992782115
0.944444444,2.079609282
0.947222222,2.5725175289999997
0.95,2.506191127
0.952777778,2.545000543
0.955555556,2.326734152
0.958333333,1.828403373
0.961111111,1.326598627
0.963888889,1.05365145
0.966666667,0.936711225
0.969444444,0.592061323
0.972222222,0.663174866
0.975,0.561087583
0.977777778,0.737617634
0.980555556,0.6709693569999999
0.983333333,0.785804515
0.986111111,0.45900681499999996
0.988888889,0.733565663
0.991666667,0.7407740190000001
0.994444444,0.650997506
0.997222222,0.7480836280000001
1.0,0.5811288729999999
1.002777778,0.721839355
1.005555556,0.6900699020000001
1.008333333,0.6756211089999999
1.011111111,0.674122635
1.013888889,0.654504439
1.016666667,0.650978982
1.019444444,0.43381546699999995
1.022222222,0.669470724
1.025,0.41849747299999995
1.027777778,0.627677367
1.030555556,0.653262155
1.033333333,0.515701892
1.036111111,0.8238400100000001
1.038888889,0.6781046399999999
1.041666667,0.6372729260000001
1.044444444,0.358661185
1.047222222,0.63708027
1.05,0.610022391
1.052777778,0.581173165
1.055555556,0.590595178
1.058333333,0.784614458
1.061111111,0.560619137
1.063888889,0.544573992
1.066666667,0.662284341
1.069444444,0.642129392
1.072222222,0.6002392400000001
1.075,0.595998909
1.077777778,0.578375436
1.080555556,0.7835759019999999
1.083333333,0.640412548
1.086111111,0.6971939309999999
1.088888889,0.688589656
1.091666667,0.732510335
1.094444444,0.699589986
1.097222222,0.774255242
1.1,0.715680071
1.102777778,0.725294325
1.105555556,0.883706674
1.108333333,0.743931502
